blocks,delta_cp_deg,dm21,dm31,dm32,eps,g_diag,g_off,jarlskog,label,m_light,ok_3d,phase12_pi,phase23_pi,score,theta12,theta13,theta23,theta_e_deg,ue3,um3,ut3
"[[0], [1], [2]]",174.69830675053595,9.93760799574747e-15,7.834373496912042e-15,-2.1032344988354283e-15,0.05,1.075,1.0,5.928659359023922e-06,split,"[2.5702387994496657e-08, 1.0294766021803077e-07, 9.216824966077899e-08]",False,0.088,0.016,2356.229323195876,1.002767610034509,0.8844716128584862,75.81350981160257,1.94176479368193,0.015436328690370173,0.9693876505375173,0.2450495924132807
"[[0], [1], [2]]",172.94548064140875,1.0483899411376499e-14,8.14813929614192e-15,-2.3357601152345787e-15,0.05,1.1,1.0,6.051906854834841e-06,split,"[2.171658112463817e-08, 1.0466856885961273e-07, 9.284260440059247e-08]",False,0.088,0.016,2413.793599064229,0.8774806344498716,0.8124245700006362,76.4992277161531,1.831389484352121,0.014179008526189422,0.9722690244200457,0.2334350013826269
"[[0], [1], [2]]",170.9906308747267,1.0967764863474334e-14,8.399817844420498e-15,-2.5679470190538363e-15,0.05,1.125,1.0,6.1589909327931595e-06,split,"[1.828498101218472e-08, 1.0631136060689981e-07, 9.34567192610379e-08]",False,0.088,0.016,2460.413898473279,0.7815943195541251,0.7567540011796816,77.0523706229519,1.7391135598895775,0.013207464939368927,0.9744902671819697,0.22404080440287782
"[[0], [1], [2]]",-136.09577985101177,8.825040896682062e-15,1.1629762681357074e-14,2.8047217846750122e-15,0.05,1.15,1.0,-4.9985051235184704e-05,split,"[4.980032901883093e-10, 9.394300880831474e-08, 1.078425272730295e-07]",False,0.088,0.016,2446.7916046601395,1.504401017577419,0.7476571765803878,12.449936354692547,1.6500340731450507,0.013048709081091923,0.2155681133365369,0.9764016180362685
"[[0], [1], [2]]",-169.71445402290146,-1.4256765422061577e-13,-1.3999722904021183e-13,2.5704251804039247e-15,0.055,0.55,1.0,-2.5698016924691087e-05,split,"[3.7980570280913313e-07, 4.1045312347743105e-08, 6.523145595590917e-08]",False,0.088,0.016,2687.448752295448,5.400183493457963,0.8965502030614714,84.33700796008398,-5.729577951308233,0.01564711439627993,0.9949976879805341,0.09866493158392899
"[[0], [1], [2]]",-169.86350270331724,-1.185711055618454e-13,-1.1612244536148974e-13,2.4486602003556696e-15,0.055,0.575,1.0,-2.282677368619641e-05,split,"[3.4725295916303285e-07, 4.487217495996326e-08, 6.679949315670908e-08]",False,0.088,0.016,2718.6660313497964,5.304877741226335,0.8664864344058184,84.62936719402647,-5.729577951308233,0.01512246475484986,0.9954962204266585,0.09358731845702314
"[[0], [1], [2]]",-169.05249984400854,-9.76475162469556e-14,-9.534123993985127e-14,2.3062763071043412e-15,0.055,0.6,1.0,-2.2030305706616293e-05,split,"[3.1625323193358337e-07, 4.8668166818581325e-08, 6.837299736435138e-08]",False,0.088,0.016,2749.4505163272925,5.189514167351988,0.832794744450609,84.89538996578744,-5.729577951308233,0.014534498495857726,0.9959286972684529,0.0889650398225965
"[[0], [1], [2]]",-168.97241976240545,-7.956523619652718e-14,-7.741914892694405e-14,2.1460872695831306e-15,0.055,0.625,1.0,-1.8043864943615405e-05,split,"[2.869026628296314e-07, 5.242043248778085e-08, 6.995705119420858e-08]",False,0.088,0.016,2805.6167035365143,5.051694471141357,0.776297131093924,85.43177361547997,-5.729577951308233,0.013548526376752154,0.9967317059232375,0.07963883374567572
"[[0], [1], [2]]",126.45643101984389,-6.407382561489601e-14,-6.210343684654444e-14,1.9703887683515606e-15,0.055,0.65,1.0,2.123155460507859e-05,split,"[2.5926986300705335e-07, 5.609845139395744e-08, 7.153617977745083e-08]",False,0.088,0.016,2821.075462930984,6.551162820819311,0.18873925931156516,85.9355537591682,5.729577951308233,0.003294115545216843,0.9974795452448013,0.07087810396024598
"[[0], [1], [2]]",95.47335652293744,-5.091157893224383e-14,-4.912944488743482e-14,1.782134044809007e-15,0.055,0.675,1.0,1.4259152362460419e-05,split,"[2.3339763150790154e-07, 5.968982711697503e-08, 7.310957191820627e-08]",False,0.088,0.016,2891.7926232826294,6.775534945354577,0.12810186260895298,86.86038862139976,5.729577951308233,0.0022357974177457892,0.9984965487184405,0.05476900042240817
"[[0], [1], [2]]",66.45484401540084,-3.9818250927791687e-14,-3.8233868610078344e-14,1.5843823177133387e-15,0.055,0.7,1.0,1.2116377406270495e-05,split,"[2.0930509572357144e-07, 6.316939265231e-08, 7.46642785123854e-08]",False,0.088,0.016,2941.593805394441,7.059428523146743,0.15194703945987628,87.65618954762229,5.729577951308233,0.0026519730186856613,0.9991599032345347,0.04089565756243447
"[[0], [1], [2]]",34.84673729267888,-3.053899065973699e-14,-2.9158448364200836e-14,1.380542295536153e-15,0.055,0.725,1.0,6.154493276475545e-06,split,"[1.8699035198658235e-07, 6.653120377934685e-08, 7.620330289341223e-08]",False,0.088,0.016,3014.162557196816,7.434045834814226,0.23294831008389852,88.81650896178198,5.729577951308233,0.004065703796859125,0.9997784129876832,0.020654175763404514
"[[0, 1], [2]]",-174.79377837029318,-2.2834377837411536e-14,-2.1659747290004152e-14,1.174630547407384e-15,0.055,0.75,1.0,-9.923446227340738e-07,1⊕2,"[1.6643364754671107e-07, 6.975515176882142e-08, 7.772008585750979e-08]",False,0.088,0.016,3019.3322997318464,7.943294682437941,0.4437429800310831,89.40879735651373,5.729577951308233,0.007744698610433382,0.9999167764144242,0.010317940124858099
"[[0, 1], [2]]",-174.61153490224152,-1.6483309040298982e-14,-1.551089851274683e-14,9.724105275521515e-16,0.055,0.775,1.0,-1.0630434089169766e-05,1⊕2,"[1.4760200629889942e-07, 7.28219968358556e-08, 7.921776158610841e-08]",False,0.088,0.016,2733.8172590696054,8.675583099321663,0.8163093790586567,86.94049868439663,5.729577951308233,0.014246804386403227,0.998473299491715,0.05336758161002993
"[[0, 1], [2]]",-177.35128813189843,-1.1289267458492671e-14,-1.0505803849256262e-14,7.834636092364091e-16,0.055,0.8,1.0,-2.5313490485062355e-05,1⊕2,"[1.304574960214494e-07, 7.569604223269414e-08, 8.07053555777448e-08]",False,0.088,0.016,2301.833442978772,9.80318920408152,1.557714790629831,83.04551586481269,5.729577951308233,0.02718390279951369,0.9922758200027683,0.12103607919302635
"[[0, 1], [2]]",-178.84953928285654,-7.0895402216636e-15,-6.462830272883158e-15,6.267099487804418e-16,0.055,0.825,1.0,-4.640689691930353e-05,1⊕2,"[1.149802186131566e-07, 7.830013059162599e-08, 8.220474681821072e-08]",False,0.088,0.016,1691.620528308505,11.761121916887333,3.099923456002157,77.27807973956443,5.729577951308233,0.05407747899486968,0.9740230286451892,0.2198971712742402
"[[0, 1, 2]]",-179.55479481653643,-3.78780954185646e-15,-3.2468160518291997e-15,5.409934900272602e-16,0.055,0.85,1.0,-7.712878449258587e-05,3D,"[1.0127808628777505e-07, 8.043283670403244e-08, 8.37283387526876e-08]",True,0.088,0.016,954.3914866219534,16.184061572553446,6.796644420793608,70.26836762859828,5.729577951308233,0.11834581417939764,0.9346693636772367,0.3352423733202669
"[[0, 1, 2]]",-179.83198730792844,-1.6602397364213763e-15,-1.0204655881319772e-15,6.397741482893991e-16,0.055,0.875,1.0,-7.6795097924807e-05,3D,"[9.070441934414157e-08, 8.103734911839421e-08, 8.489302739581094e-08]",True,0.088,0.016,1447.496449378805,36.13688430181662,16.546503225469863,77.57490495186221,5.729577951308233,0.2847934621484541,0.9361369601693922,0.20625294112401574
"[[0, 1, 2]]",-179.857313235284,2.3761939434729622e-15,1.7077860312836842e-15,-6.684079121892781e-16,0.055,0.9,1.0,-2.698192730344395e-05,3D,"[7.459471776302391e-08, 8.91098527752019e-08, 8.52769485232022e-08]",True,0.088,0.016,1024.7029664356885,12.54715142835276,9.103102789729167,69.25578278228593,5.729577951308233,0.15821153932790777,0.9233927095797493,0.34973563261192436
"[[0, 1], [2]]",-179.823543844234,4.009222900732373e-15,3.1894889241084498e-15,-8.197339766239235e-16,0.055,0.925,1.0,-6.513069708498985e-06,1⊕2,"[6.521740135908949e-08, 9.089847270864864e-08, 8.627165446507339e-08]",False,0.088,0.016,1451.039626145744,5.242841429656639,3.832329815120757,67.84359808435538,4.217010171121748,0.06683691099274162,0.9240868582710556,0.3762928456663485
"[[0], [1], [2]]",179.95326478740495,5.456575669406272e-15,4.4382767826906844e-15,-1.0182988867155873e-15,0.055,0.95,1.0,5.97893698380441e-07,split,"[5.6459680335657565e-08, 9.297457272292737e-08, 8.732681310053243e-08]",False,0.088,0.016,1768.1613435931968,3.2409392223022464,2.312558060322309,69.92791286352353,3.318651627542472,0.04035079449505967,0.9384966037600643,0.3429226415890952
"[[0], [1], [2]]",179.449224461236,6.672079325711774e-15,5.4375236240837225e-15,-1.2345557016280512e-15,0.055,0.975,1.0,3.313783376972727e-06,split,"[4.8623954078994026e-08, 9.505981399091781e-08, 8.832786952236447e-08]",False,0.088,0.016,1969.0997007396868,2.2872407900138283,1.6622451296584186,71.6889726148351,2.832862403210018,0.02900758092471403,0.948965526964516,0.3140429729859515
"[[0], [1], [2]]",178.6698485585649,7.68833182153384e-15,6.228679678833036e-15,-1.4596521427008045e-15,0.055,1.0,1.0,4.524794967256596e-06,split,"[4.169839601181235e-08, 9.709319261148934e-08, 8.926049467032414e-08]",False,0.088,0.016,2109.9952932255,1.7471839392180526,1.3188208429898556,73.10695837597748,2.5118094832785496,0.023015733471884278,0.956595415312389,0.29050901434563026
"[[0], [1], [2]]",177.6375889358396,8.542937974410536e-15,6.85345420663839e-15,-1.6894837677721465e-15,0.055,1.025,1.0,5.1279221119156595e-06,split,"[3.5619886239667735e-08, 9.905409769483243e-08, 9.012341816844976e-08]",False,0.088,0.016,2216.1801711778094,1.405656975027294,1.1138164497457024,74.26233963116418,2.2799340560595596,0.019438539938541995,0.9623318101336339,0.2711819137958533
"[[0], [1], [2]]",176.33793246433373,9.26906073715645e-15,7.347249375271863e-15,-1.9218113618845872e-15,0.055,1.05,1.0,5.509744492616883e-06,split,"[3.0313870681908335e-08, 1.0093558090621915e-07, 9.091853568437695e-08]",False,0.088,0.016,2298.242678760551,1.1724484399771096,0.9775677565863037,75.18308730686807,2.1034435369424056,0.017060948233369132,0.966607234668601,0.2556939145378681
"[[0], [1], [2]]",174.81509717955524,9.894008218611995e-15,7.738737704347097e-15,-2.1552705142648975e-15,0.055,1.075,1.0,5.755466137150762e-06,split,"[2.5704596894890806e-08, 1.0273623761916155e-07, 9.164858976479631e-08]",False,0.088,0.016,2362.893882774585,1.0045760581495755,0.8824362342775014,75.9203112457558,1.963992660649824,0.015400808855467601,0.9698432788425253,0.24324232684830444
"[[0], [1], [2]]",173.03851372897066,1.0439461884517301e-14,8.050532138380214e-15,-2.388929746137087e-15,0.055,1.1,1.0,5.926891455095638e-06,split,"[2.171875348526821e-08, 1.044565275005404e-07, 9.23159595700227e-08]",False,0.088,0.016,2419.9309089232015,0.8789171373826226,0.8102064982992572,76.59469546571293,1.8505470310468388,0.014140299753014403,0.9726571634019013,0.23181478470076544
"[[0], [1], [2]]",171.21769321372327,1.0922493783165989e-14,8.300390122969584e-15,-2.622103660196405e-15,0.055,1.125,1.0,6.002579756556747e-06,split,"[1.8287075636324867e-08, 1.0609859055847375e-07, 9.29236636078144e-08]",False,0.088,0.016,2462.914379205217,0.7835559055176654,0.7567890597033796,77.09339817957571,1.756034983578553,0.01320807677266567,0.9746504374464353,0.2233429459227223
"[[0], [1], [2]]",-139.09157768193307,8.724146922933002e-15,1.1584306570486758e-14,2.860159647553756e-15,0.055,1.15,1.0,-4.8538862123851104e-05,split,"[5.052991923741647e-10, 9.340450872525809e-08, 1.0763160269066224e-07]",False,0.088,0.016,2451.2014250172015,1.553218917137754,0.7515239663165172,12.329026592866489,1.664598119758684,0.013116191517888913,0.21350697194938298,0.97685348873261
"[[0], [1], [2]]",-170.1834644390909,-1.4258504876328183e-13,-1.4004209596947603e-13,2.5429527938058e-15,0.06,0.55,1.0,-2.5271214391500998e-05,split,"[3.7981593075555786e-07, 4.092789381862792e-08, 6.49464801681714e-08]",False,0.088,0.016,2677.622155839917,5.394270382093016,0.9056305763129172,84.21838012258513,-5.729577951308233,0.01580557720767723,0.9947887953568639,0.10072455689439405
"[[0], [1], [2]]",-169.86034424304466,-1.1858989549141188e-13,-1.1616973557810575e-13,2.4201599133061396e-15,0.06,0.575,1.0,-2.3739465143674883e-05,split,"[3.47263296806557e-07, 4.4742617464191915e-08, 6.649858442743839e-08]",False,0.088,0.016,2705.71149414521,5.298388462909905,0.8767377124906288,84.47300648536552,-5.729577951308233,0.015301362607446668,0.9952344040792014,0.09630342278170793
"[[0], [1], [2]]",-169.2034200676354,-9.766738636401525e-14,-9.539050920260366e-14,2.276877161411583e-15,0.06,0.6,1.0,-2.2450768254948136e-05,split,"[3.1626362072429645e-07, 4.853134481576191e-08, 6.806003666644592e-08]",False,0.088,0.016,2738.9099451545753,5.18304159393221,0.8406796821516349,84.7677116854235,-5.729577951308233,0.014672101945192882,0.9957259730779571,0.09118396768328192
"[[0], [1], [2]]",-169.166410256555,-7.958628528423514e-14,-7.747059010268551e-14,2.1156951815496263e-15,0.06,0.625,1.0,-1.8344105510669862e-05,split,"[2.8691307828686413e-07, 5.2276468968447875e-08, 6.963134631298407e-08]",False,0.088,0.016,2795.4593074575205,5.04453473472783,0.7834840668425695,85.30929631049939,-5.729577951308233,0.013673950448602201,0.9965574886306421,0.08176915636911672
"[[0], [1], [2]]",130.31832264304418,-6.409604382851218e-14,-6.215709838305272e-14,1.938945445459461e-15,0.06,0.65,1.0,2.1129020268679263e-05,split,"[2.592802664595987e-07, 5.594830423568093e-08, 7.11980209858938e-08]",False,0.088,0.016,2812.455082258437,6.556862680616979,0.19343628449659983,85.83967654247856,5.729577951308233,0.0033760936438000095,0.9973592705407699,0.07254713955830165
"[[0], [1], [2]]",117.40912507004013,-5.093563806667215e-14,-4.9186106357595884e-14,1.7495317090762675e-15,0.06,0.675,1.0,1.86831262209369e-05,split,"[2.334079967943114e-07, 5.9528605735907584e-08, 7.275428928893057e-08]",False,0.088,0.016,2850.8311588327333,6.780730793654707,0.16487831740644385,86.41663915568103,5.729577951308233,0.002877665532237582,0.99804078882218,0.06250042310485106
"[[0], [1], [2]]",77.20728569169586,-3.984320128610776e-14,-3.8292542118769267e-14,1.5506591673384945e-15,0.06,0.7,1.0,1.2907715525272942e-05,split,"[2.0931541839679367e-07, 6.300589728364345e-08, 7.42994095525363e-08]",False,0.088,0.016,2923.469076020531,7.066961162199089,0.13878045665543218,87.43214258817652,5.729577951308233,0.002422173537600712,0.9989929304371052,0.04480243310400673
"[[0, 1], [2]]",34.23888041849987,-3.05653523788443e-14,-2.921967263986036e-14,1.3456797389839427e-15,0.06,0.725,1.0,5.988369490033275e-06,1⊕2,"[1.870006187529686e-07, 6.636172869319189e-08, 7.582584502748881e-08]",False,0.088,0.016,3013.1086718691195,7.442181346882622,0.22731084243437139,88.80283986530655,5.729577951308233,0.003967312218592533,0.9997738521615437,0.020892701305195393
"[[0, 1], [2]]",-172.2857258604016,-2.286225942876206e-14,-2.1723452855591124e-14,1.138806573170936e-15,0.06,0.75,1.0,-1.7743299747221453e-06,1⊕2,"[1.6644387059359837e-07, 6.957946988456049e-08, 7.733116579095e-08]",False,0.088,0.016,3008.4751689653294,7.952020551273336,0.4550178760362681,89.30384981177575,5.729577951308233,0.007941476615643608,0.9998946565915986,0.012149430798688727
"[[0, 1], [2]]",-174.45587917069895,-1.6512944009236025e-14,-1.5576865088742524e-14,9.360789204935013e-16,0.06,0.775,1.0,-1.2245993082224121e-05,1⊕2,"[1.4761218638497367e-07, 7.263892592898232e-08, 7.881936615204211e-08]",False,0.088,0.016,2710.972634773704,8.682089835996395,0.8490832913628799,86.70776058424345,5.729577951308233,0.014818756648851737,0.998239981790894,0.057422497381229
"[[0, 1], [2]]",-177.47085284252202,-1.1321307198504994e-14,-1.0573572454722673e-14,7.477347437823206e-16,0.06,0.8,1.0,-2.7027798586923742e-05,1⊕2,"[1.3046757884939927e-07, 7.550153596000032e-08, 8.030078876388165e-08]",False,0.088,0.016,2260.612809671953,9.798067258285434,1.6368213796176827,82.5851891245932,5.729577951308233,0.02856403666167351,0.9912332124941007,0.12899928006859585
"[[0, 1], [2]]",-178.91452697309745,-7.125069925677673e-15,-6.530878344134422e-15,5.941915815432502e-16,0.06,0.825,1.0,-5.012892601911393e-05,1⊕2,"[1.1498982835628069e-07, 7.808707127130088e-08, 8.180331461054909e-08]",False,0.088,0.016,1613.9957825306246,11.701531412786274,3.3164655114295702,76.23584196638286,5.729577951308233,0.05785092544169512,0.9696566335180109,0.23752743736262852
"[[0, 1, 2]]",-179.5733472672628,-3.827614302668608e-15,-3.3124790176950627e-15,5.151352849735455e-16,0.06,0.85,1.0,-8.354508994074127e-05,3D,"[1.0128409674761736e-07, 8.019260534059301e-08, 8.334260156897943e-08]",True,0.088,0.016,868.1300583632708,15.915695694659451,7.283612658502023,68.49535927634187,5.729577951308233,0.1267809086385835,0.922880341995518,0.3636185852827268
"[[0, 1, 2]]",-179.83211034079966,-1.6837889960716185e-15,-1.0785641729616757e-15,6.052248231099428e-16,0.06,0.875,1.0,-8.951182184052123e-05,3D,"[9.065877201194584e-08, 8.084073197740329e-08, 8.450117614419516e-08]",True,0.088,0.016,1399.144666908526,35.19943165143069,17.292349684680598,75.70122235996075,5.729577951308233,0.297247388718575,0.9252217335057537,0.23581504139599913
"[[0, 1, 2]]",-179.867998522721,2.3474578660299314e-15,1.6395855853928467e-15,-7.078722806370846e-16,0.06,0.9,1.0,-2.494185073304134e-05,3D,"[7.456329220113466e-08, 8.892211429055047e-08, 8.484851282883299e-08]",True,0.088,0.016,1065.724865268044,13.00947725957244,9.244108390271679,70.44527842114604,5.729577951308233,0.16064107390365315,0.9300842091555758,0.33036012055714115
"[[0, 1], [2]]",-179.81863045144092,3.972828299391837e-15,3.1133187431503343e-15,-8.595095562415027e-16,0.06,0.925,1.0,-6.358970390762206e-06,1⊕2,"[6.521052185340545e-08, 9.0693111424106e-08, 8.582383645318942e-08]",False,0.088,0.016,1497.7986043617439,5.227264606507018,3.7758688001264624,68.75841185366589,4.414784951258476,0.06585365159739438,0.9300378382702463,0.36151475205985184
"[[0], [1], [2]]",179.97745276896413,5.418379735327426e-15,4.357622092944957e-15,-1.0607576423824687e-15,0.06,0.95,1.0,2.774733085149473e-07,split,"[5.6458306095360015e-08, 9.276809830154325e-08, 8.68628943801801e-08]",False,0.088,0.016,1800.8384152786475,3.2316161031962194,2.288157196831849,70.52784501093433,3.421560752880899,0.03992526228403448,0.9420518789164963,0.3330829188977576
"[[0], [1], [2]]",179.49514102506424,6.632856894974317e-15,5.353433866298316e-15,-1.2794230286760011e-15,0.06,0.975,1.0,2.942082924516755e-06,split,"[4.862460678650759e-08, 9.485362027944319e-08, 8.7850931989597e-08]",False,0.088,0.016,1995.388312051547,2.284551390488199,1.647922606780213,72.15195921830451,2.8960345848923352,0.028757710031252482,0.951479058205895,0.3063667669793549
"[[0], [1], [2]]",178.73300732101467,7.648143739568442e-15,6.14162525406444e-15,-1.5065184855040026e-15,0.06,1.0,1.0,4.214701447833e-06,split,"[4.169994911775649e-08, 9.688668379086944e-08, 8.877224234234438e-08]",False,0.088,0.016,2128.7702483945277,1.747005214015092,1.3118475026049818,73.42807008084138,2.5554618680020607,0.02289405779217022,0.9582112064095757,0.28514407942111464
"[[0], [1], [2]]",177.6921471925369,8.50185192187446e-15,6.763822969263759e-15,-1.7380289526106994e-15,0.06,1.025,1.0,4.933048670391482e-06,split,"[3.562185529710743e-08, 9.884719771790457e-08, 8.962555184807411e-08]",False,0.088,0.016,2230.168793013153,1.4060607171315032,1.1114055807534056,74.49715857369061,2.312806294367562,0.019396470270002193,0.963435914515156,0.2672358800075512
"[[0], [1], [2]]",176.4335105916512,9.227118436538147e-15,7.25532061593035e-15,-1.9717978206077966e-15,0.06,1.05,1.0,5.3086547166331175e-06,split,"[3.031602331347487e-08, 1.0072824681330108e-07, 9.041228835436864e-08]",False,0.088,0.016,2307.667089305389,1.1736123279442712,0.9753440113936032,75.33668988614636,2.129762648187654,0.017022142194174833,0.96728988251835,0.25310181716605334
"[[0], [1], [2]]",174.93363377096327,9.851249010775418e-15,7.644740990154965e-15,-2.2065080206204533e-15,0.06,1.075,1.0,5.574950984992418e-06,split,"[2.5706795129420067e-08, 1.0252847568652034e-07, 9.113495655334971e-08]",False,0.088,0.016,2370.352201787108,1.005628933168281,0.8806146209994447,76.03906347160556,1.9860098066582328,0.015369019468940509,0.9703458183330832,0.24123180985115272
"[[0], [1], [2]]",173.19979193804846,1.0395844760942295e-14,7.954598748722871e-15,-2.4412460122194238e-15,0.06,1.1,1.0,5.802205480830079e-06,split,"[2.1720916072842196e-08, 1.0424798777907298e-07, 9.179540807560216e-08]",False,0.088,0.016,2420.0813026253254,0.8802785072744264,0.8108954779520616,76.59949558345136,1.8695631720207144,0.014152323513168199,0.9726764154573528,0.2317332573287954
"[[0], [1], [2]]",171.351615572082,1.0878157784927305e-14,8.20277710324164e-15,-2.6753806816856644e-15,0.06,1.125,1.0,5.881646026946342e-06,split,"[1.8289147369786424e-08, 1.0588980449713311e-07, 9.239734852665095e-08]",False,0.088,0.016,2466.7548848393208,0.7853444106670633,0.7543833095555493,77.1514683662851,1.772854777131106,0.013166092162629947,0.9748768382981244,0.22235513074138352
"[[0], [1], [2]]",-141.9519920317629,8.624938783674567e-15,1.153928523398845e-14,2.9143464503138834e-15,0.06,1.15,1.0,-4.721071971578732e-05,split,"[5.129180535667454e-10, 9.287196492270551e-08, 1.0742228967452763e-07]",False,0.088,0.016,2442.5368889464276,1.5308027391611982,0.781403362206439,12.440693579422309,1.6791773972047122,0.013637638688137527,0.21540890745636276,0.9764287057432651
"[[0], [1], [2]]",-170.3434551613278,-1.4260232470786254e-13,-1.4008646221492366e-13,2.515862492938877e-15,0.065,0.55,1.0,-2.5386734267970994e-05,split,"[3.7982610323073737e-07, 4.081107677560376e-08, 6.466379574787658e-08]",False,0.088,0.016,2670.1693037140485,5.389128436375007,0.9112443335039159,84.12618810676169,-5.729577951308233,0.0159035434389638,0.9946238911211203,0.10232493594997816
"[[0], [1], [2]]",-170.00291833297845,-1.1860835646212487e-13,-1.1621617798693876e-13,2.392178475186105e-15,0.065,0.575,1.0,-2.4675686119975102e-05,split,"[3.472735802005634e-07, 4.461595054677492e-08, 6.620242834200548e-08]",False,0.088,0.016,2688.2493065683148,5.291090898235279,0.8921779969371502,84.26417470788918,-5.729577951308233,0.015570814300420815,0.9948726483604602,0.09992979178536239
"[[0], [1], [2]]",-169.53081145308798,-9.768685279348932e-14,-9.54388269726207e-14,2.2480258208686123e-15,0.065,0.6,1.0,-2.2795404558375374e-05,split,"[3.1627396818553887e-07, 4.8398038786070034e-08, 6.775246105645574e-08]",False,0.088,0.016,2724.376562713862,5.175915146920261,0.8532089984917108,84.59420376764405,-5.729577951308233,0.014890755877081288,0.9954420588622704,0.0941985819291015
"[[0], [1], [2]]",-169.30668207234365,-7.960704587222145e-14,-7.75212171746343e-14,2.08582869758715e-15,0.065,0.625,1.0,-1.910611253574937e-05,split,"[2.8692344409943275e-07, 5.2134603687559274e-08, 6.930977996824127e-08]",False,0.088,0.016,2779.5404693748005,5.03691081142542,0.7961554663220367,85.1207640009618,-5.729577951308233,0.013895087077496478,0.996279994337286,0.0850476304102942
"[[0], [1], [2]]",135.1810381622966,-6.411786743919606e-14,-6.220979241848523e-14,1.908075020710837e-15,0.065,0.65,1.0,2.1132093439925614e-05,split,"[2.5929062247663615e-07, 5.580107046576611e-08, 7.086490306093865e-08]",False,0.088,0.016,2799.4998227308142,6.5622288190413025,0.20213009206319,85.69506784397261,5.729577951308233,0.0035278283061804146,0.9971724702354826,0.07506409948775486
"[[0], [1], [2]]",119.79801548293857,-5.095866525622279e-14,-4.924109828191677e-14,1.7175669743060164e-15,0.065,0.675,1.0,1.7913028504097465e-05,split,"[2.334183175488502e-07, 5.9375463881245454e-08, 7.240865062559238e-08]",False,0.088,0.016,2848.7764326993656,6.787195655828225,0.16040350631666145,86.39051031071065,5.729577951308233,0.0027995656599920484,0.9980124039584981,0.06295557145396342
"[[0], [1], [2]]",76.10237103052334,-3.986755986258246e-14,-3.835000483702263e-14,1.5175550255598272e-15,0.065,0.7,1.0,1.1832094616253158e-05,split,"[2.0932569473871854e-07, 6.284653224534128e-08, 7.394079821603597e-08]",False,0.088,0.016,2923.4555260956513,7.0747314878417855,0.1272070363196057,87.42294709501063,5.729577951308233,0.002220179791526005,0.9989861955459663,0.04496278361367545
"[[0, 1], [2]]",33.857408537289636,-3.0591274287288055e-14,-2.9279819731601654e-14,1.3114545556864009e-15,0.065,0.725,1.0,5.771664172254188e-06,1⊕2,"[1.8701083898171966e-07, 6.619501196735762e-08, 7.545352321161034e-08]",False,0.088,0.016,3016.333485113782,7.450319967915438,0.22946187423432876,88.84691711234478,5.729577951308233,0.0040048545075590325,0.9997894793140496,0.020123573075250267
"[[0, 1], [2]]",-173.09900908341137,-2.288974352598613e-14,-2.1786058502868564e-14,1.1036850231175662e-15,0.065,0.75,1.0,-1.6438339061973132e-06,1⊕2,"[1.6645403965360347e-07, 6.940607891976945e-08, 7.694731193573192e-08]",False,0.088,0.016,3005.977873414947,7.960715055314259,0.45588954628446293,89.28161519664928,5.729577951308233,0.007956689650803313,0.999889745581461,0.012537454719430175
"[[0, 1], [2]]",-174.70062542939192,-1.6542192406934442e-14,-1.5641651146365905e-14,9.005412605685392e-16,0.065,0.775,1.0,-1.3244013282482816e-05,1⊕2,"[1.4762230924488504e-07, 7.24579449050139e-08, 7.842636699750007e-08]",False,0.088,0.016,2684.840651184336,8.687563748562667,0.8882260316283802,86.44040780768762,5.729577951308233,0.015501847818860305,0.9979508341527733,0.06207918594815008
"[[0, 1], [2]]",-177.6045283212955,-1.1352969701361997e-14,-1.0639915625886245e-14,7.130540754757518e-16,0.065,0.8,1.0,-2.8954338852726922e-05,1⊕2,"[1.3047760957432065e-07, 7.530894302051288e-08, 7.990300979526746e-08]",False,0.088,0.016,2212.959173573764,9.790164050679182,1.7301195581222255,82.04542179953893,5.729577951308233,0.030191694045191335,0.9899266016810021,0.13832492506769853
"[[0, 1], [2]]",-178.97792032332094,-7.160515498069963e-15,-6.597136475678269e-15,5.63379022391694e-16,0.065,0.825,1.0,-5.406200876522648e-05,1⊕2,"[1.1499939235476171e-07, 7.787390284231594e-08, 8.141083322436982e-08]",False,0.088,0.016,1532.268303080872,11.631627611454194,3.5531597388228855,75.09290093865062,5.729577951308233,0.06197459504027424,0.964486635460228,0.2567580175733638
"[[0, 1, 2]]",-179.5906096737966,-3.867924209397566e-15,-3.3757643063675553e-15,4.921599030300105e-16,0.065,0.85,1.0,-9.00889860807709e-05,3D,"[1.0129018667395009e-07, 7.994859415303117e-08, 8.296949807053253e-08]",True,0.088,0.016,785.2020698788916,15.612902586939715,7.805198956115428,66.56457704897167,5.729577951308233,0.13580547124655593,0.9090086733401261,0.39403058989363343
"[[0, 1, 2]]",-179.8312669631058,-1.7088131002065227e-15,-1.1348470532645869e-15,5.739660469419358e-16,0.065,0.875,1.0,-0.00010405601779674961,3D,"[9.061609470920182e-08, 8.06378541389868e-08, 8.41215166713157e-08]",True,0.088,0.016,1371.8580539159714,34.201808643474614,18.172118073426404,73.66116693970297,5.729577951308233,0.3118725952995643,0.9117530293064307,0.2672861722043656
