eps,phase12_pi,phase23_pi,ok_3d,blocks,theta12,theta13,theta23,deltaCP_deg,J,dm21,dm31,dm32,sum_mnu,ordering,Ue_theta_deg,score
0.012,0.072,0.028,True,"[[0, 1, 2]]",25.878522769132374,6.676666554317564,46.22235282297268,-37.70110471047612,-0.013759449537427009,7.513510898120438e-07,3.054804552859959e-06,2.3034534630479153e-06,0.007730571132467871,NO,4.682849206176101,80.26203541797341
0.012,0.072,0.03,True,"[[0, 1, 2]]",26.025014945443356,6.561760592617257,46.25028909208235,-40.65050849844481,-0.01447006212795287,7.589618022806516e-07,3.046744397504997e-06,2.287782595224345e-06,0.007730241314463925,NO,4.682849206176101,80.88014665956166
0.012,0.072,0.032,True,"[[0, 1, 2]]",26.207472081726543,6.440038669067563,46.27787516946247,-43.54157706428807,-0.015099956520616664,7.672454536810345e-07,3.0397135910919104e-06,2.272468137410876e-06,0.007729930860866473,NO,4.682849206176101,81.35802051061236
0.012,0.074,0.012,True,"[[0, 1, 2]]",26.936249853037193,7.469077925195722,45.90005659639026,-12.011521868195095,-0.0053676153791385895,7.085643143040596e-07,3.201055803737817e-06,2.4924914894337573e-06,0.0077351085405775385,NO,4.682849206175823,50.26407627474497
0.012,0.074,0.014,True,"[[0, 1, 2]]",26.70807397766754,7.406272172324475,45.92768736739193,-15.063052595693998,-0.006609762571550071,7.089903985246518e-07,3.1843947890496514e-06,2.4754043905249996e-06,0.007734609162763881,NO,4.682849206175823,54.19239449939048
0.012,0.074,0.016,True,"[[0, 1, 2]]",26.52664606762587,7.33796697759943,45.95534988968015,-18.14940498671208,-0.00781494238438668,7.104156202773884e-07,3.1687602924483943e-06,2.458344672171006e-06,0.007734129714620484,NO,4.682849206175526,57.712051789171895
0.012,0.074,0.018,True,"[[0, 1, 2]]",26.392860506017655,7.264021073912422,45.982955868867045,-21.255844185010336,-0.008975174766730506,7.128192105663281e-07,3.1541503312213125e-06,2.4413311206549844e-06,0.007733669193246768,NO,4.682849206175526,60.77524427396801
0.012,0.074,0.02,True,"[[0, 1, 2]]",26.30692316530764,7.184246219364492,46.010554000970714,-24.367547591735118,-0.010082964539796797,7.161769938695165e-07,3.1405752901668994e-06,2.424398296297383e-06,0.0077332291663162935,NO,4.682849206175823,63.359110976029676
0.012,0.074,0.022,True,"[[0, 1, 2]]",26.268315623495024,7.098503405432183,46.03802905714248,-27.470097856222694,-0.01113149983457706,7.20456827269112e-07,3.128032762826105e-06,2.407575935556993e-06,0.007732808802073596,NO,4.682849206175371,65.46537851054977
0.012,0.074,0.024,True,"[[0, 1, 2]]",26.27596192930609,7.006627462356916,46.065402231485905,-30.55002971510539,-0.012114695116997648,7.256228960734491e-07,3.1165282238985242e-06,2.390905327825075e-06,0.007732408396231769,NO,4.682849206175371,67.12001660984231
0.012,0.074,0.026,True,"[[0, 1, 2]]",26.32798174732479,6.908501034284818,46.09261350910884,-33.59527171084109,-0.01302725215821837,7.316373354187235e-07,3.1060536162349086e-06,2.374416280816185e-06,0.0077320272836789205,NO,4.682849206175823,68.37425895255159
0.012,0.074,0.028,True,"[[0, 1, 2]]",26.422108661401737,6.803988089765944,46.11960326024583,-36.59552893362922,-0.01386467880718798,7.384570572403026e-07,3.0966100529826096e-06,2.358152995742307e-06,0.007731665797629938,NO,4.682849206175371,69.29843168385322
0.012,0.074,0.03,True,"[[0, 1, 2]]",26.555527575059013,6.692954475506769,46.146397618872626,-39.54259344896975,-0.014623223665368867,7.460405373748901e-07,3.0881990342567374e-06,2.3421584968818473e-06,0.0077313257930878045,NO,4.682849206175371,69.98196607127232
0.012,0.074,0.032,True,"[[0, 1, 2]]",26.725314114420236,6.575333811674655,46.17290054941364,-42.43037128927354,-0.015300065767544032,7.543389264218221e-07,3.0808085890727135e-06,2.3264696626508914e-06,0.007731005120757689,NO,4.682849206175371,70.5227664148598
0.012,0.076,0.012,True,"[[0, 1, 2]]",27.6078404492614,7.571245772276451,45.81125959594586,-10.989131166824492,-0.005065468457676534,6.977992174964946e-07,3.2459448947400257e-06,2.548145677243531e-06,0.007736304065250705,NO,4.682849206175823,40.55726595958107
0.012,0.076,0.014,True,"[[0, 1, 2]]",27.367888867136394,7.510339934498142,45.837622932577524,-14.026483368811606,-0.0063532826730405,6.978650139278176e-07,3.22896244493937e-06,2.5310974310115526e-06,0.007735794329429263,NO,4.682849206175823,44.21213124649388
0.012,0.076,0.016,True,"[[0, 1, 2]]",27.173585699992966,7.444155401959839,45.864035151807876,-17.100986652524753,-0.007605880274006734,6.989669507331385e-07,3.213000013927361e-06,2.5140330631942223e-06,0.0077353051492395014,NO,4.682849206175526,47.53065218780345
0.012,0.076,0.018,True,"[[0, 1, 2]]",27.02636524300131,7.3725405819522285,45.890406531036604,-20.197962749797775,-0.008814852568945977,7.010818005665041e-07,3.198063005499211e-06,2.496981204932707e-06,0.007734834616182006,NO,4.682849206175526,50.45598354385938
0.012,0.076,0.02,True,"[[0, 1, 2]]",26.92648149486458,7.2953204282755175,45.91677310031507,-23.30253812191832,-0.009972224407617672,7.041894113010226e-07,3.1841583162403455e-06,2.479968904939323e-06,0.007734384837632499,NO,4.682849206175823,52.9600474630431
0.012,0.076,0.022,True,"[[0, 1, 2]]",26.873798684437567,7.212369459223666,45.94300680755056,-26.400077411877287,-0.011070792419573233,7.082560888755953e-07,3.1712817755937007e-06,2.4630256867181054e-06,0.007733953394628493,NO,4.682849206175371,55.03367655650683
0.012,0.076,0.024,True,"[[0, 1, 2]]",26.867156008353938,7.123508538749114,45.969195627281955,-29.47682459950287,-0.012103982593352252,7.132523657584624e-07,3.1594408451822887e-06,2.4461884794238263e-06,0.007733543108622001,NO,4.682849206175371,56.69755299400916
0.012,0.076,0.026,True,"[[0, 1, 2]]",26.905043845788743,7.028617572676239,45.995255329688774,-32.52025702463956,-0.01306619020370229,7.19137133944382e-07,3.1486298696683798e-06,2.429492735723998e-06,0.007733152263379925,NO,4.682849206175823,57.99044501381204
0.012,0.076,0.028,True,"[[0, 1, 2]]",26.98524292539095,6.927565086421703,46.02113355677707,-35.519539498013195,-0.013952612615284937,7.258688432683966e-07,3.1388469098000143e-06,2.4129780665316176e-06,0.007732781354590981,NO,4.682849206175371,58.97405330795691
0.012,0.076,0.03,True,"[[0, 1, 2]]",27.105069162367084,6.820238710093556,46.04679706960242,-38.46578717178449,-0.014759319166684907,7.334039104041461e-07,3.130086263610813e-06,2.396682353206667e-06,0.007732430644733753,NO,4.682849206175371,59.727239849806736
0.012,0.076,0.032,True,"[[0, 1, 2]]",27.26167584329668,6.706536924388506,46.07223927603722,-41.35225154005024,-0.015483282982994872,7.416947089853025e-07,3.122342878051219e-06,2.3806481690659164e-06,0.007732099559820566,NO,4.682849206175371,60.339935030069164
0.012,0.078,0.012,True,"[[0, 1, 2]]",28.29879257341717,7.670945162392531,45.72587504889564,-9.991571622063015,-0.004745955595732425,6.875000164915178e-07,3.2912407204161043e-06,2.6037407039245865e-06,0.007737518029784654,NO,4.682849206175687,31.728069143324085
0.012,0.078,0.014,True,"[[0, 1, 2]]",28.04744473220598,7.611828941744259,45.75109375519635,-13.014613223533809,-0.006078789849733039,6.871953042186614e-07,3.273936707151611e-06,2.5867414029329494e-06,0.0077369994302161575,NO,4.682849206175687,35.07288196613006
0.012,0.078,0.016,True,"[[0, 1, 2]]",27.840859699255674,7.547650437717547,45.77629347864643,-16.07715540433825,-0.007378434688508066,6.879554586781024e-07,3.2576482832763664e-06,2.569692824598264e-06,0.0077364995923571555,NO,4.682849206175871,38.1513100557651
0.012,0.078,0.018,True,"[[0, 1, 2]]",27.680354377210293,7.478234996253625,45.80152668905322,-19.1646384931571,-0.008635923328646475,6.897671625288161e-07,3.2423859869750174e-06,2.5526188244462013e-06,0.007736020184817918,NO,4.682849206175871,40.906931425342684
0.012,0.078,0.02,True,"[[0, 1, 2]]",27.566746100076635,7.403452604372937,45.82667323946165,-22.262126514085214,-0.009842886102877795,6.926043962348494e-07,3.228148914099495e-06,2.5355445178646454e-06,0.007735559152080984,NO,4.682849206175687,43.30059372570458
0.012,0.078,0.022,True,"[[0, 1, 2]]",27.49986219956675,7.323126773156031,45.85180177161545,-25.354888889667336,-0.010991541226900171,6.9644241933369e-07,3.2149455424985726e-06,2.5185031231648827e-06,0.007735118611953621,NO,4.682849206175752,45.319623746814095
0.012,0.078,0.024,True,"[[0, 1, 2]]",27.478802557881792,7.237135493517294,45.876832626975855,-28.42884187901304,-0.012074940588228042,7.012485274313639e-07,3.202769050522417e-06,2.501520523091053e-06,0.00773469797472209,NO,4.682849206175752,46.97381258245866
0.012,0.078,0.026,True,"[[0, 1, 2]]",27.50231230894417,7.1453191552083855,45.90177439116415,-31.47109291106326,-0.013087057100283727,7.069829658554314e-07,3.1916254903327984e-06,2.484642524477367e-06,0.007734297392554327,NO,4.682849206175687,48.29249531501278
0.012,0.078,0.028,True,"[[0, 1, 2]]",27.56825442108378,7.047572837278057,45.92656414785419,-34.47030113968645,-0.014022780621509766,7.136051219972988e-07,3.1815036854918996e-06,2.467898563494601e-06,0.007733916159781728,NO,4.682849206175752,49.32795819063902
0.012,0.078,0.03,True,"[[0, 1, 2]]",27.674112911833173,6.943769972921566,45.95119017611355,-37.41698958945637,-0.014877912357500373,7.210707116415173e-07,3.1724012726477132e-06,2.451330561006196e-06,0.007733554905187685,NO,4.682849206175752,50.149133113147855
0.012,0.078,0.032,True,"[[0, 1, 2]]",27.81707235978856,6.8338037705374095,45.97559502240783,-40.303765630856134,-0.015649211781321327,7.293314736504045e-07,3.1643132750673488e-06,2.4349818014169443e-06,0.007733213508175688,NO,4.682849206175752,50.83756140939101
0.012,0.08,0.012,True,"[[0, 1, 2]]",29.00859531907506,7.768225271926104,45.64375784566388,-9.01730304859023,-0.004409119479441225,6.776879139689692e-07,3.3369504156174563e-06,2.659262501648487e-06,0.007738753241459164,NO,4.682849206175823,23.84995442507768
0.012,0.08,0.014,True,"[[0, 1, 2]]",28.74667647883987,7.710813706892571,45.6678335966789,-12.025855924380469,-0.005786223938997679,6.769961796174127e-07,3.3193227441414893e-06,2.6423265645240765e-06,0.007738224252520938,NO,4.682849206175823,26.843335088535955
0.012,0.08,0.016,True,"[[0, 1, 2]]",28.528396588801254,7.648531987204265,45.69191518756198,-15.07627410133457,-0.0071323838830423215,6.773996325384987e-07,3.3027092132132355e-06,2.625309580674737e-06,0.007737713530200461,NO,4.682849206175526,29.64301469902296
0.012,0.08,0.018,True,"[[0, 1, 2]]",28.35504003695516,7.581207951704505,45.716032115979516,-18.154143132653928,-0.008438098174151126,6.788901205826995e-07,3.2871203396581815e-06,2.608230219075482e-06,0.007737224344969101,NO,4.682849206175526,32.191946445860275
0.012,0.08,0.02,True,"[[0, 1, 2]]",28.227797781419717,7.5087190222905695,45.74008932927935,-21.244532496755813,-0.009694490081630371,6.814426141035436e-07,3.2725555364150668e-06,2.591112922311523e-06,0.007736753732892622,NO,4.682849206175823,34.444773039062646
0.012,0.08,0.022,True,"[[0, 1, 2]]",28.146796372765166,7.430902852692942,45.764114582159614,-24.332587932746186,-0.010893295819465127,6.850321766251739e-07,3.2590214280068583e-06,2.5739892513816844e-06,0.007736302835114021,NO,4.682849206175371,36.38074828291116
0.012,0.08,0.024,True,"[[0, 1, 2]]",28.11138875009797,7.347624843961972,45.788071435074194,-27.403999987498555,-0.012027086637057984,6.896274771869899e-07,3.2465157196456705e-06,2.5568882424586806e-06,0.007735871681580452,NO,4.682849206175371,38.00112672813785
0.012,0.08,0.026,True,"[[0, 1, 2]]",28.12021219872065,7.258740556410412,45.81195836119485,-30.445538912295493,-0.013089341987508335,6.951934394100209e-07,3.2350381446782174e-06,2.5398447052681966e-06,0.007735461364742314,NO,4.682849206175823,39.32929697696193
0.012,0.08,0.028,True,"[[0, 1, 2]]",28.17165133204429,7.164131338419305,45.835711030822864,-33.445368683410955,-0.014074645169243661,7.016846782973874e-07,3.2245843590719878e-06,2.5228996807746003e-06,0.0077350699692828855,NO,4.682849206175371,40.404355600610444
0.012,0.08,0.03,True,"[[0, 1, 2]]",28.263059890962893,7.063677199739231,45.85932731874517,-36.39352037537039,-0.014978446113978593,7.090607455711246e-07,3.2151467716615017e-06,2.506086026090377e-06,0.0077346991286809125,NO,4.682849206175371,41.288323604182466
0.012,0.08,0.032,True,"[[0, 1, 2]]",28.391856427517723,6.957279923399527,45.88275769680495,-39.28194369915731,-0.01579732555098797,7.172711512954247e-07,3.206717241921196e-06,2.4894460906257714e-06,0.007734347310057784,NO,4.682849206175371,42.05193869426147
0.012,0.082,0.012,True,"[[0, 1, 2]]",29.737199171361766,7.863191047265724,45.56459993310797,-8.064921739665945,-0.004055185198602982,6.683729163468302e-07,3.3830698440884473e-06,2.714696927741617e-06,0.007740006072537475,NO,4.682849206175823,16.992207591714727
0.012,0.082,0.014,True,"[[0, 1, 2]]",29.465440643741484,7.807382924149575,45.58764363543558,-11.058771855333177,-0.0054756080121017596,6.67283250117887e-07,3.365120611068263e-06,2.697837360950376e-06,0.007739467501310547,NO,4.682849206175823,19.59553334376743
0.012,0.082,0.016,True,"[[0, 1, 2]]",29.23590644959556,7.74688685491539,45.610689843139696,-14.096872483205356,-0.006867560222158192,6.67318623657001e-07,3.3481837177672726e-06,2.6808650941102717e-06,0.007738947496336865,NO,4.682849206175526,22.07942941093075
0.012,0.082,0.018,True,"[[0, 1, 2]]",29.050164550621844,7.681549098794978,45.633748326675864,-17.164948488820002,-0.008221047289679864,6.68472168962239e-07,3.332267123161883e-06,2.663794954199644e-06,0.007738448221648599,NO,4.682849206175526,24.38401772577721
0.012,0.082,0.02,True,"[[0, 1, 2]]",28.9096551949417,7.611230305659005,45.656779518316924,-20.248129788026485,-0.009526639504097998,6.707222691209711e-07,3.3173769350134014e-06,2.6466546658924303e-06,0.0077379678877726,NO,4.682849206175823,26.460548854677775
0.012,0.082,0.022,True,"[[0, 1, 2]]",28.814648306348523,7.535787416170277,45.679779128966786,-23.331476240732968,-0.010775525394860288,6.740462008621132e-07,3.3035152104932084e-06,2.629469009631095e-06,0.007737507261593146,NO,4.682849206175371,28.2828403601405
0.012,0.082,0.024,True,"[[0, 1, 2]]",28.76477816488622,7.4550863283954705,45.70270484893647,-26.40049619397924,-0.01195977435999399,6.784131799846984e-07,3.2906810226426817e-06,2.6122678426579832e-06,0.007737066196835402,NO,4.682849206175371,29.844039457996153
0.012,0.082,0.026,True,"[[0, 1, 2]]",28.75900412410077,7.368985117610092,45.725569635746794,-29.441615878410854,-0.013072417577390926,6.837876561186552e-07,3.278874788667215e-06,2.59508713254856e-06,0.0077366451009706514,NO,4.682849206175823,31.157679860424015
0.012,0.082,0.028,True,"[[0, 1, 2]]",28.795574380148636,7.277370988030852,45.748322420388774,-32.44261848162645,-0.014107555522805121,6.901291472864449e-07,3.2680878185025613e-06,2.5779586712161165e-06,0.007736243524780384,NO,4.682849206175371,32.25680675341501
0.012,0.082,0.03,True,"[[0, 1, 2]]",28.872234251410987,7.180112712791164,45.77097864284222,-35.3930027618601,-0.01506033993485848,6.973941837010011e-07,3.2583172069297836e-06,2.5609230232287824e-06,0.007735862352444889,NO,4.682849206175371,33.191550192078246
0.012,0.082,0.032,True,"[[0, 1, 2]]",28.986338003370104,7.077099216348897,45.79347388485192,-38.284187101204616,-0.01592701313689026,7.05534104012046e-07,3.249556520593218e-06,2.544022416581172e-06,0.007735501759438106,NO,4.682849206175371,34.02537380750785
0.012,0.084,0.012,True,"[[0, 1, 2]]",30.48380168809539,7.955873893090534,45.488323425100376,-7.133164688239605,-0.003684386304651543,6.595762277118506e-07,3.429610029201221e-06,2.7700338014893706e-06,0.007741280364205119,NO,4.68284920617588,11.232063011471112
0.012,0.084,0.014,True,"[[0, 1, 2]]",30.203286095702364,7.901585024648265,45.51036091726028,-10.112085111242637,-0.005147016803175252,6.580744085124473e-07,3.4113406550924177e-06,2.7532662465799704e-06,0.007740731089342569,NO,4.68284920617588,13.40614891856997
0.012,0.084,0.016,True,"[[0, 1, 2]]",29.963132972581867,7.842786282724929,45.53242346644907,-13.137626680628527,-0.0065838865148336945,6.577291795512217e-07,3.394077956919519e-06,2.7363487773682973e-06,0.007740201905849938,NO,4.6828492061753915,15.535765393556767
0.012,0.084,0.018,True,"[[0, 1, 2]]",29.765743652847387,7.779334668330543,45.55449448341485,-16.195681708956535,-0.007984559956073329,6.585292683023277e-07,3.377833921191624e-06,2.7193046528892964e-06,0.00773969141078894,NO,4.6828492061753915,17.556232848581374
0.012,0.084,0.02,True,"[[0, 1, 2]]",29.6122134328836,7.711077461506374,45.5765428348586,-19.27148118537854,-0.009338955797636292,6.604620866242071e-07,3.3626166761585118e-06,2.7021545895343046e-06,0.007739201927163512,NO,4.68284920617588,19.420828395105932
0.012,0.084,0.022,True,"[[0, 1, 2]]",29.50353191685081,7.6378903521747255,45.59855468853994,-22.350033091386077,-0.010637785734027455,6.63501480997477e-07,3.348427825138498e-06,2.684926344141021e-06,0.007738730824961228,NO,4.682849206175244,21.09466108480429
0.012,0.084,0.024,True,"[[0, 1, 2]]",29.439302455070045,7.559635389659892,45.62051430290259,-25.41668476232091,-0.011872506847409894,6.676215537540828e-07,3.335266830715007e-06,2.667645276960924e-06,0.007738279753925329,NO,4.682849206175244,22.56631417720959
0.012,0.084,0.026,True,"[[0, 1, 2]]",29.41867272259427,7.4761909534709465,45.64239652668739,-28.4575780762339,-0.013035647530805196,6.727874266362832e-07,3.323128856514111e-06,2.6503414298778278e-06,0.00773784826203955,NO,4.68284920617588,23.841320825678174
0.012,0.084,0.028,True,"[[0, 1, 2]]",29.44026448471138,7.387402080714403,45.664244174988205,-31.46014370101554,-0.014120837753548166,6.789589902705494e-07,3.3120189141047945e-06,2.633059923834245e-06,0.007737437406925284,NO,4.682849206175244,24.943087958178324
0.012,0.084,0.03,True,"[[0, 1, 2]]",29.501919388169647,7.29319397164821,45.685925550600814,-34.413360115852946,-0.015122909631700111,6.860906649490497e-07,3.3019175196459077e-06,2.615826854696858e-06,0.007737045253670621,NO,4.682849206175244,25.911978291714185
0.012,0.084,0.032,True,"[[0, 1, 2]]",29.601059422248447,7.193429646458026,45.70751807027093,-37.30814742818634,-0.01603775440332787,6.941372868956016e-07,3.292823166399131e-06,2.5986858795035292e-06,0.00773667368161539,NO,4.682849206175244,26.803172289826346
0.012,0.086,0.012,True,"[[0, 1, 2]]",31.248179328937674,8.046362745720751,45.41468970258379,-6.220878049084704,-0.003297155909624113,6.513073136888798e-07,3.4765708156916257e-06,2.825263502002746e-06,0.0077425728478204454,NO,4.682849206175627,6.641385005795339
0.012,0.086,0.014,True,"[[0, 1, 2]]",30.959466647735,7.993511551240581,45.4358160406786,-9.184614610436181,-0.004800635218893093,6.493880457764038e-07,3.457978347354951e-06,2.808590301578547e-06,0.007742015134504773,NO,4.682849206175627,8.353108095702247
0.012,0.086,0.016,True,"[[0, 1, 2]]",30.70986564362718,7.936324190057465,45.456931933528,-12.19732154460589,-0.006281403678224572,6.486459837536608e-07,3.4403917560667838e-06,2.791745772313123e-06,0.00774147484394191,NO,4.682849206176121,10.088403131432317
0.012,0.086,0.018,True,"[[0, 1, 2]]",30.501224474981527,7.874644178660458,45.478064960986025,-15.245112862359582,-0.007728428156763804,6.490813381589704e-07,3.4238237869432676e-06,2.774742448784297e-06,0.007740955546579852,NO,4.682849206176121,11.788292056675655
0.012,0.086,0.02,True,"[[0, 1, 2]]",30.335513515935574,7.808346413933785,45.49917993638866,-18.31329658119273,-0.009131156682689682,6.506775415327966e-07,3.4082811357240344e-06,2.757603594191238e-06,0.007740454892411107,NO,4.682849206175627,13.400550421895504
0.012,0.086,0.022,True,"[[0, 1, 2]]",30.21328467773179,7.737306850189021,45.52027217876673,-21.38689545912135,-0.01047960232274449,6.534179593151513e-07,3.3937621841955e-06,2.7403442248803486e-06,0.007739973992732756,NO,4.682849206176243,14.89127450956239
0.012,0.086,0.024,True,"[[0, 1, 2]]",30.13486040160341,7.661376461546138,45.5413125888436,-24.45111679671565,-0.011764698453478991,6.572730064010779e-07,3.3802750238057056e-06,2.7230020174046277e-06,0.007739512842166339,NO,4.682849206176243,16.240240797495876
0.012,0.086,0.026,True,"[[0, 1, 2]]",30.09947848364916,7.580437918581499,45.562292849435046,-27.491884510158915,-0.012978402336104913,6.622108937251786e-07,3.3678132560204414e-06,2.705602362295263e-06,0.007739071583203095,NO,4.682849206175627,17.446656555619168
0.012,0.086,0.028,True,"[[0, 1, 2]]",30.105896054893357,7.494368328556867,45.58320805951598,-30.49623630651487,-0.014113855036579966,6.681920605822397e-07,3.3563726094564955e-06,2.688180548874256e-06,0.007738649950026127,NO,4.682849206176243,18.52578079924035
0.012,0.086,0.03,True,"[[0, 1, 2]]",30.1522002155007,7.403052965159199,45.604026840897845,-33.45276583868591,-0.01516542804675488,6.751726007439851e-07,3.3459452723269906e-06,2.6707726715830056e-06,0.007738247962688138,NO,4.682849206176243,19.50914509000383
0.012,0.086,0.032,True,"[[0, 1, 2]]",30.23588902870763,7.306379450560595,45.624727356226174,-36.351861404431666,-0.016128681058863364,6.831059102213737e-07,3.3365222297878434e-06,2.6534163195664697e-06,0.007737866530291211,NO,4.682849206176243,20.44260726386154
0.012,0.088,0.012,True,"[[0, 1, 2]]",32.02928633848172,8.134714038531138,45.343546380191384,-5.3270114012708705,-0.002893983566970999,6.435834354194755e-07,3.523955440847307e-06,2.8803720054278317e-06,0.0077438855847919985,NO,4.682849206175687,3.295826212855472
0.012,0.088,0.014,True,"[[0, 1, 2]]",31.733949927307407,8.083232043483804,45.363774581883945,-8.275298131649377,-0.004436831293543316,6.412320094378392e-07,3.5050421875578315e-06,2.8638101781199923e-06,0.007743316559486467,NO,4.682849206175687,4.510349516435379
0.012,0.088,0.016,True,"[[0, 1, 2]]",31.475432963003467,8.02756631899758,45.38402946094042,-11.274885330443059,-0.005960202752978292,6.400863610774578e-07,3.487130557333498e-06,2.84704419625604e-06,0.007742767582093079,NO,4.682849206175871,5.817518821639673
0.012,0.088,0.018,True,"[[0, 1, 2]]",31.256554094347262,7.967571531746942,45.40428682459563,-14.312107038093725,-0.007452632373672964,6.401416554432134e-07,3.470238908743657e-06,2.8300972533004438e-06,0.007742237948964791,NO,4.682849206175871,7.15760279174255
0.012,0.088,0.02,True,"[[0, 1, 2]]",31.078924647626238,7.90313470057985,45.424518308271864,-17.372414689905693,-0.008902937912226485,6.413898751461701e-07,3.454368151346292e-06,2.812978276200122e-06,0.0077417278034795384,NO,4.682849206175687,8.481334058670594
0.012,0.088,0.022,True,"[[0, 1, 2]]",30.943761898540522,7.834127836732128,45.444714745371634,-20.44084014906286,-0.010300574710528167,6.438125131081005e-07,3.4395231976640307e-06,2.79571068455593e-06,0.0077412365432872905,NO,4.682849206175752,9.75023783862387
0.012,0.088,0.024,True,"[[0, 1, 2]]",30.85138125654525,7.760406431620053,45.46491516675511,-23.502503226468328,-0.011635820800982957,6.473858783718963e-07,3.4257099654339465e-06,2.77832408706205e-06,0.007740765363527113,NO,4.682849206175752,10.941107772157633
0.012,0.088,0.026,True,"[[0, 1, 2]]",30.801348332160124,7.681860250584029,45.48502535144644,-26.5431171858846,-0.01290006564112687,6.520768579621111e-07,3.4129224824753583e-06,2.760845624513247e-06,0.007740313708745058,NO,4.682849206175687,12.046123679058425
0.012,0.088,0.028,True,"[[0, 1, 2]]",30.792442717792007,7.598365692151326,45.505068774513965,-29.549423690893303,-0.014085860256746158,6.578494650935777e-07,3.401155718866885e-06,2.7433062537733074e-06,0.007739882494943873,NO,4.682849206175752,13.07407716694192
0.012,0.088,0.03,True,"[[0, 1, 2]]",30.823189200783485,7.509805173404206,45.52505283235876,-32.50957820260051,-0.015187140169287116,6.646585533226192e-07,3.3904045819707914e-06,2.725746028648172e-06,0.0077394707414220896,NO,4.682849206175752,14.046782931344202
0.012,0.088,0.032,True,"[[0, 1, 2]]",30.891263982158637,7.416084352464905,45.544912150014724,-35.41350848494202,-0.016199130079990073,6.724566430029878e-07,3.3806543323060597e-06,2.708197689303072e-06,0.00773907822923532,NO,4.682849206175752,15.000623221318856
0.013,0.072,0.012,True,"[[0, 1, 2]]",26.552062809819432,7.375044821148804,45.87413495934967,-13.106161631240345,-0.005720914299716186,7.152185358716472e-07,3.1450778703518128e-06,2.4298593344801655e-06,0.00772955110513575,NO,4.742585301373922,56.66144682898154
0.013,0.072,0.014,True,"[[0, 1, 2]]",26.335854395984473,7.310053998096858,45.90240989972166,-16.166051539654887,-0.0069250177186863104,7.159110257515714e-07,3.1287380089709115e-06,2.41282698321934e-06,0.007729061443619196,NO,4.742585301373922,60.70026086880293
0.013,0.072,0.016,True,"[[0, 1, 2]]",26.16704234550935,7.239309792439586,45.9306983174003,-19.2583762214025,-0.008090299319278722,7.175769500638385e-07,3.113432259916815e-06,2.3958553098529764e-06,0.007728591744510297,NO,4.742585301374264,64.2907428353714
0.013,0.072,0.018,True,"[[0, 1, 2]]",26.046267371970355,7.162652294695571,45.95901911277021,-22.36840890882378,-0.00920903618517159,7.201967763910205e-07,3.099160469418063e-06,2.3789636930270423e-06,0.007728141997260756,NO,4.742585301374264,67.39291177886977
0.013,0.072,0.02,True,"[[0, 1, 2]]",25.973666467894315,7.079926327171812,45.98723291666483,-25.48143402009557,-0.0102740894065969,7.237392411405862e-07,3.0859246390692548e-06,2.3621853979286686e-06,0.007727710907086105,NO,4.742585301373922,69.98880238677609
0.013,0.072,0.022,True,"[[0, 1, 2]]",25.94850746669364,6.990936052927567,46.015438200015296,-28.583347345022524,-0.011278868947533443,7.281755856926628e-07,3.073735335549738e-06,2.345559749857075e-06,0.007727300714852019,NO,4.742585301374598,72.0903764265806
0.013,0.072,0.024,True,"[[0, 1, 2]]",25.96944885145593,6.895566706730787,46.043468495094416,-31.66105833847178,-0.012217589302867732,7.33467243252014e-07,3.062583949760453e-06,2.329116706508439e-06,0.0077269094334390925,NO,4.742585301374598,73.7324739786114
0.013,0.072,0.026,True,"[[0, 1, 2]]",26.034560499984856,6.793646669077815,46.071380422404694,-34.70304944730695,-0.013085133496973102,7.395764473669477e-07,3.0524782063621302e-06,2.3129017589951825e-06,0.0077265388626033245,NO,4.742585301373922,74.9750291746974
0.013,0.072,0.028,True,"[[0, 1, 2]]",26.14138860250123,6.685069969164812,46.09910199109567,-37.69963037325334,-0.013877218518539847,7.464607833587279e-07,3.043410589849145e-06,2.2969498064904173e-06,0.007726188187575998,NO,4.742585301374598,75.8972067446962
0.013,0.072,0.03,True,"[[0, 1, 2]]",26.28731327250338,6.5697244250584985,46.12656977490289,-40.64324493167234,-0.014590381353743713,7.540722935325613e-07,3.0353808695476955e-06,2.281308576015134e-06,0.007725856537802055,NO,4.742585301374598,76.59158540245558
0.013,0.072,0.032,True,"[[0, 1, 2]]",26.468944620186864,6.4475225833957595,46.1537569857938,-43.528676175912615,-0.015221743372656428,7.623705554607602e-07,3.0283820282469424e-06,2.266011472786182e-06,0.007725545869744148,NO,4.742585301374598,77.16963803425217
0.013,0.074,0.012,True,"[[0, 1, 2]]",27.212195325981792,7.479262318962345,45.784024896527626,-12.056187631933973,-0.005432656904110968,7.041872283150351e-07,3.1896063477422763e-06,2.4854191194272413e-06,0.0077307248517164496,NO,4.742585301374743,46.43993942036268
0.013,0.074,0.014,True,"[[0, 1, 2]]",26.983780654641627,7.4162981923378615,45.81095388043971,-15.102106250984773,-0.006683034091569152,7.045310619816457e-07,3.1729433004125894e-06,2.4684122384309438e-06,0.007730225036176922,NO,4.742585301374743,50.23241670072691
0.013,0.074,0.016,True,"[[0, 1, 2]]",26.801771863265216,7.347813387638029,45.837941248151516,-18.1827397732344,-0.007896182121306836,7.058870298410247e-07,3.157307365611872e-06,2.451420335770847e-06,0.00772974579667109,NO,4.742585301374042,53.64658795282357
